T,Smoothed_Pro
32377,1.415440682587045e-05
32378,1.4154351307426538e-05
32379,1.4154296699663331e-05
32380,1.4154243003798101e-05
32381,1.4154190221046832e-05
32382,1.4154138352624267e-05
32383,1.4154087399743869e-05
32384,1.415403736361785e-05
32385,1.415398824545714e-05
32386,1.4153940046471419e-05
32387,1.41538927678691e-05
32388,1.4153846410857332e-05
32389,1.4153800976641995e-05
32390,1.415375646642771e-05
32391,1.4153712881417827e-05
32392,1.4153670222814445e-05
32393,1.4153628491818384e-05
32394,1.4153587689629207e-05
32395,1.4153547817445212e-05
32396,1.4153508876463428e-05
32397,1.4153470867879633e-05
32398,1.4153433792888325e-05
32399,1.415339765268275e-05
32400,1.4153362448454874e-05
32401,1.415332818139542e-05
32402,1.415329485269383e-05
32403,1.415326246353829e-05
32404,1.4153231015115718e-05
32405,1.415320050861177e-05
32406,1.4153170945210835e-05
32407,1.4153142326096041e-05
32408,1.4153114652449249e-05
32409,1.4153087925451057e-05
32410,1.41530621462808e-05
32411,1.4153037316116546e-05
32412,1.41530134361351e-05
32413,1.4152990507512002e-05
32414,1.4152968531421533e-05
32415,1.4152947509036701e-05
32416,1.4152927441529255e-05
32417,1.4152908330069678e-05
32418,1.4152890175827191e-05
32419,1.415287297996975e-05
32420,1.4152856743664046e-05
32421,1.4152841468075499e-05
32422,1.4152827154368283e-05
32423,1.415281380370529e-05
32424,1.415280141724815e-05
32425,1.4152789996157239e-05
32426,1.415277954159166e-05
32427,1.4152770054709256e-05
32428,1.41527615366666e-05
32429,1.4152753988619008e-05
32430,1.4152747411720528e-05
32431,1.4152741807123941e-05
32432,1.4152737175980772e-05
32433,1.415273351944127e-05
32434,1.4152730838654434e-05
32435,1.4152729134767985e-05
32436,1.4152728408928389e-05
32437,1.4152728662280842e-05
32438,1.4152729895969282e-05
32439,1.4152732111136374e-05
32440,1.4152735308923526e-05
32441,1.4152739490470878e-05
32442,1.4152744656917313e-05
32443,1.415275080940044e-05
32444,1.4152757949056604e-05
32445,1.4152766077020895e-05
32446,1.415277519442713e-05
32447,1.4152785302407867e-05
32448,1.4152796402094396e-05
32449,1.4152808494616742e-05
32450,1.4152821581103674e-05
32451,1.4152835662682688e-05
32452,1.4152850740480017e-05
32453,1.4152866815620632e-05
32454,1.4152883889228239e-05
32455,1.415290196242528e-05
32456,1.4152921036332933e-05
32457,1.4152941112071112e-05
32458,1.4152962190758466e-05
32459,1.4152984273512374e-05
32460,1.4153007361448966e-05
32461,1.4153031455683092e-05
32462,1.415305655732834e-05
32463,1.4153082667497047e-05
32464,1.4153109787300273e-05
32465,1.4153137917847815e-05
32466,1.4153167060248208e-05
32467,1.4153197215608724e-05
32468,1.415322838503537e-05
32469,1.4153260569632884e-05
32470,1.415329377050475e-05
32471,1.4153327988753177e-05
32472,1.4153363225479113e-05
32473,1.415339948178225e-05
32474,1.4153436758760999e-05
32475,1.4153475057512525e-05
32476,1.4153514379132716e-05
32477,1.4153554724716203e-05
32478,1.4153596095356345e-05
32479,1.4153638492145243e-05
32480,1.4153681916173734e-05
32481,1.4153726368531388e-05
32482,1.4153771850306512e-05
32483,1.4153818362586149e-05
32484,1.415386590645607e-05
32485,1.41539144830008e-05
32486,1.4153964093303585e-05
32487,1.4154014738446404e-05
32488,1.4154066419509983e-05
32489,1.4154119137573781e-05
32490,1.4154172893715987e-05
32491,1.415422768901353e-05
32492,1.4154283524542072e-05
32493,1.4154340401376017e-05
32494,1.41543983205885e-05
32495,1.4154457283251386e-05
32496,1.4154517290435288e-05
32497,1.4154578343209549e-05
32498,1.4154640442642243e-05
32499,1.4154703589800186e-05
32500,1.415476778574893e-05
32501,1.4154833031552759e-05
32502,1.4154899328274694e-05
32503,1.4154966676976492e-05
32504,1.4155035078718644e-05
32505,1.4155104534560384e-05
32506,1.415517504555967e-05
32507,1.4155246612773208e-05
32508,1.4155319237256429e-05
32509,1.4155392920063508e-05
32510,1.415546766224735e-05
32511,1.4155543464859592e-05
32512,1.4155620328950626e-05
32513,1.4155698255569558e-05
32514,1.4155777245764238e-05
32515,1.4155857300581254e-05
32516,1.4155938421065928e-05
32517,1.4156020608262316e-05
32518,1.4156103863213211e-05
32519,1.4156188186960145e-05
32520,1.4156273580543375e-05
32521,1.4156360045001911e-05
32522,1.4156447581373483e-05
32523,1.4156536190694565e-05
32524,1.415662587400036e-05
32525,1.4156716632324816e-05
32526,1.4156808466700614e-05
32527,1.4156901378159163e-05
32528,1.4156995367730616e-05
32529,1.4157090436443863e-05
32530,1.4157186585326516e-05
32531,1.4157283815404945e-05
32532,1.4157382127704234e-05
32533,1.4157481523248214e-05
32534,1.4157582003059453e-05
32535,1.4157683568159249e-05
32536,1.415778621956764e-05
32537,1.4157889958303397e-05
32538,1.4157994785384028e-05
32539,1.4158100701825778e-05
32540,1.4158207708643624e-05
32541,1.415831580685128e-05
32542,1.4158424997461202e-05
32543,1.4158535281484574e-05
32544,1.4158646659931314e-05
32545,1.4158759133810083e-05
32546,1.4158872704128278e-05
32547,1.4158987371892023e-05
32548,1.4159103138106189e-05
32549,1.4159220003774372e-05
32550,1.415933796989891e-05
32551,1.4159457037480875e-05
32552,1.4159577207520078e-05
32553,1.4159698481015058e-05
32554,1.4159820858963099e-05
32555,1.4159944342360214e-05
32556,1.4160068932201154e-05
32557,1.416019462947941e-05
32558,1.4160321435187195e-05
32559,1.4160449350315478e-05
32560,1.4160578375853946e-05
32561,1.4160708512791032e-05
32562,1.4160839762113901e-05
32563,1.4160972124808452e-05
32564,1.4161105601859324e-05
32565,1.4161240194249892e-05
32566,1.4161375902962258e-05
32567,1.416151272897727e-05
32568,1.4161650673274511e-05
32569,1.4161789736832291e-05
32570,1.4161929920627664e-05
32571,1.4162071225636418e-05
32572,1.4162213652833072e-05
32573,1.416235720319089e-05
32574,1.4162501877681862e-05
32575,1.416264767727672e-05
32576,1.416279460294493e-05
32577,1.4162942655654694e-05
32578,1.4163091836372943e-05
32579,1.4163242146065362e-05
32580,1.4163393585696349e-05
32581,1.4163546156229054e-05
32582,1.4163699858625352e-05
32583,1.4163854693845866e-05
32584,1.4164010662849944e-05
32585,1.416416776659567e-05
32586,1.4164326006039874e-05
32587,1.4164485382138111e-05
32588,1.4164645895844676e-05
32589,1.41648075481126e-05
32590,1.4164970339893644e-05
32591,1.4165134272138319e-05
32592,1.4165299345795856e-05
32593,1.4165465561814233e-05
32594,1.416563292114015e-05
32595,1.4165801424719066e-05
32596,1.4165971073495147e-05
32597,1.416614186841132e-05
32598,1.416631381040923e-05
32599,1.4166486900429268e-05
32600,1.4166661139410557e-05
32601,1.4166836528290956e-05
32602,1.416701306800706e-05
32603,1.41671907594942e-05
32604,1.416736960368644e-05
32605,1.4167549601516584e-05
32606,1.4167730753916173e-05
32607,1.4167913061815474e-05
32608,1.4168096526143502e-05
32609,1.4168281147827997e-05
32610,1.4168466927795445e-05
32611,1.416865386697106e-05
32612,1.4168841966278794e-05
32613,1.4169031226641333e-05
32614,1.4169221648980107e-05
32615,1.4169413234215271e-05
32616,1.4169605983265721e-05
32617,1.4169799897049084e-05
32618,1.4169994976481733e-05
32619,1.417019122247877e-05
32620,1.4170388635954027e-05
32621,1.4170587217820083e-05
32622,1.417078696898825e-05
32623,1.4170987890368564e-05
32624,1.4171189982869818e-05
32625,1.417139324739952e-05
32626,1.4171597684863924e-05
32627,1.417180329616802e-05
32628,1.4172010082215532e-05
32629,1.4172218043908921e-05
32630,1.4172427182149382e-05
32631,1.4172637497836844e-05
32632,1.4172848991869971e-05
32633,1.4173061665146174e-05
32634,1.4173275518561589e-05
32635,1.4173490553011086e-05
32636,1.4173706769388279e-05
32637,1.417392416858551e-05
32638,1.4174142751493864e-05
32639,1.4174362519003155e-05
32640,1.417458347200194e-05
32641,1.4174805611377504e-05
32642,1.417502893801587e-05
32643,1.4175253452801805e-05
32644,1.4175479156618798e-05
32645,1.4175706050349084e-05
32646,1.4175934134873628e-05
32647,1.4176163411072137e-05
32648,1.4176393879823044e-05
32649,1.4176625542003524e-05
32650,1.4176858398489496e-05
32651,1.4177092450155597e-05
32652,1.4177327697875212e-05
32653,1.4177564142520455e-05
32654,1.4177801784962183e-05
32655,1.4178040626069985e-05
32656,1.4178280666712186e-05
32657,1.4178521907755842e-05
32658,1.4178764350066754e-05
32659,1.417900799450945e-05
32660,1.4179252841947199e-05
32661,1.417949889324201e-05
32662,1.417974614925461e-05
32663,1.4179994610844485e-05
32664,1.4180244278869839e-05
32665,1.4180495154187619e-05
32666,1.4180747237653511e-05
32667,1.418100053012193e-05
32668,1.4181255032446028e-05
32669,1.4181510745477697e-05
32670,1.418176767006756e-05
32671,1.418202580706498e-05
32672,1.418228515731805e-05
32673,1.4182545721673604e-05
32674,1.4182807500977211e-05
32675,1.4183070496073171e-05
32676,1.4183334707804527e-05
32677,1.4183600137013055e-05
32678,1.4183866784539263e-05
32679,1.4184134651222398e-05
32680,1.4184403737900442e-05
32681,1.4184674045410114e-05
32682,1.4184945574586867e-05
32683,1.4185218326264889e-05
32684,1.4185492301277112e-05
32685,1.4185767500455189e-05
32686,1.418604392462952e-05
32687,1.4186321574629238e-05
32688,1.4186600451282211e-05
32689,1.4186880555415041e-05
32690,1.418716188785307e-05
32691,1.418744444942037e-05
32692,1.4187728240939758e-05
32693,1.4188013263232776e-05
32694,1.418829951711971e-05
32695,1.4188587003419575e-05
32696,1.4188875722950122e-05
32697,1.4189165676527851e-05
32698,1.418945686496798e-05
32699,1.4189749289084472e-05
32700,1.4190042949690025e-05
32701,1.419033784759607e-05
32702,1.4190633983612776e-05
32703,1.4190931358549048e-05
32704,1.4191229973212526e-05
32705,1.4191529828409585e-05
32706,1.4191830924945336e-05
32707,1.4192133263623627e-05
32708,1.419243684524704e-05
32709,1.4192741670616899e-05
32710,1.4193047740533246e-05
32711,1.4193355055794884e-05
32712,1.4193663617199332e-05
32713,1.4193973425542855e-05
32714,1.4194284481620445e-05
32715,1.4194596786225841e-05
32716,1.4194910340151509e-05
32717,1.4195225144188656e-05
32718,1.4195541199127217e-05
32719,1.4195858505755872e-05
32720,1.4196177064862034e-05
32721,1.4196496877231845e-05
32722,1.4196817943650195e-05
32723,1.4197140264900699e-05
32724,1.419746384176571e-05
32725,1.4197788675026323e-05
32726,1.419811476546236e-05
32727,1.4198442113852385e-05
32728,1.4198770720973694e-05
32729,1.4199100587602322e-05
32730,1.419943171451304e-05
32731,1.4199764102479347e-05
32732,1.4200097752273493e-05
32733,1.4200432664666443e-05
32734,1.4200768840427915e-05
32735,1.4201106280326359e-05
32736,1.4201444985128952e-05
32737,1.4201784955601619e-05
32738,1.4202126192509014e-05
32739,1.4202468696614525e-05
32740,1.420281246868028e-05
32741,1.4203157509467142e-05
32742,1.4203503819734707e-05
32743,1.420385140024131e-05
32744,1.4204200251744018e-05
32745,1.4204550374998643e-05
32746,1.420490177075972e-05
32747,1.4205254439780525e-05
32748,1.4205608382813073e-05
32749,1.4205963600608111e-05
32750,1.4206320093915123e-05
32751,1.420667786348233e-05
32752,1.4207036910056684e-05
32753,1.4207397234383878e-05
32754,1.4207758837208337e-05
32755,1.4208121719273228e-05
32756,1.4208485881320443e-05
32757,1.4208851324090623e-05
32758,1.420921804832313e-05
32759,1.4209586054756078e-05
32760,1.42099553441263e-05
32761,1.4210325917169376e-05
32762,1.421069777461962e-05
32763,1.421107091721008e-05
32764,1.421144534567254e-05
32765,1.4211821060737516e-05
32766,1.4212198063134272e-05
32767,1.4212576353590793e-05
32768,1.4212955932833805e-05
32769,1.4213336801588774e-05
32770,1.42137189605799e-05
32771,1.421410241053011e-05
32772,1.4214487152161082e-05
32773,1.4214873186193217e-05
32774,1.421526051334566e-05
32775,1.4215649134336282e-05
32776,1.4216039049881705e-05
32777,1.421643026069727e-05
32778,1.4216822767497064e-05
32779,1.4217216570993907e-05
32780,1.4217611671899359e-05
32781,1.4218008070923704e-05
32782,1.4218405768775978e-05
32783,1.4218804766163936e-05
32784,1.421920506379408e-05
32785,1.4219606662371643e-05
32786,1.4220009562600599e-05
32787,1.4220413765183651e-05
32788,1.4220819270822244e-05
32789,1.422122608021655e-05
32790,1.4221634194065488e-05
32791,1.4222043613066704e-05
32792,1.4222454337916582e-05
32793,1.4222866369310247e-05
32794,1.4223279707941547e-05
32795,1.4223694354503081e-05
32796,1.4224110309686176e-05
32797,1.4224527574180892e-05
32798,1.4224946148676031e-05
32799,1.4225366033859125e-05
32800,1.4225787230416446e-05
32801,1.4226209739033001e-05
32802,1.4226633560392533e-05
32803,1.4227058695177519e-05
32804,1.422748514406917e-05
32805,1.4227912907747438e-05
32806,1.422834198689101e-05
32807,1.4228772382177298e-05
32808,1.4229204094282468e-05
32809,1.422963712388141e-05
32810,1.423007147164775e-05
32811,1.4230507138253852e-05
32812,1.4230944124370817e-05
32813,1.4231382430668479e-05
32814,1.4231822057815406e-05
32815,1.4232263006478909e-05
32816,1.4232705277325032e-05
32817,1.4233148871018546e-05
32818,1.423359378822297e-05
32819,1.4234040029600553e-05
32820,1.4234487595812277e-05
32821,1.423493648751787e-05
32822,1.423538670537578e-05
32823,1.4235838250043209e-05
32824,1.4236291122176075e-05
32825,1.423674532242905e-05
32826,1.4237200851455531e-05
32827,1.4237657709907656e-05
32828,1.4238115898436288e-05
32829,1.4238575417691045e-05
32830,1.4239036268320263e-05
32831,1.423949845097102e-05
32832,1.423996196628913e-05
32833,1.424042681491915e-05
32834,1.4240892997504357e-05
32835,1.4241360514686778e-05
32836,1.4241829367107165e-05
32837,1.4242299555405012e-05
32838,1.4242771080218553e-05
32839,1.4243243942184748e-05
32840,1.4243718141939296e-05
32841,1.4244193680116634e-05
32842,1.4244670557349935e-05
32843,1.4245148774271103e-05
32844,1.4245628331510785e-05
32845,1.4246109229698356e-05
32846,1.4246591469461933e-05
32847,1.4247075051428364e-05
32848,1.4247559976223237e-05
32849,1.4248046244470873e-05
32850,1.4248533856794329e-05
32851,1.4249022813815397e-05
32852,1.424951311615461e-05
32853,1.4250004764431226e-05
32854,1.4250497759263253e-05
32855,1.425099210126742e-05
32856,1.4251487791059203e-05
32857,1.4251984829252807e-05
32858,1.4252483216461175e-05
32859,1.4252982953295993e-05
32860,1.4253484040367669e-05
32861,1.4253986478285352e-05
32862,1.4254490267656933e-05
32863,1.4254995409089034e-05
32864,1.4255501903187007e-05
32865,1.4256009750554953e-05
32866,1.4256518951795696e-05
32867,1.4257029507510799e-05
32868,1.425754141830057e-05
32869,1.425805468476404e-05
32870,1.425856930749898e-05
32871,1.4259085287101903e-05
32872,1.4259602624168049e-05
32873,1.4260121319291397e-05
32874,1.4260641373064663e-05
32875,1.4261162786079299e-05
32876,1.426168555892549e-05
32877,1.4262209692192158e-05
32878,1.4262735186466964e-05
32879,1.4263262042336298e-05
32880,1.4263790260385289e-05
32881,1.4264319841197805e-05
32882,1.426485078535645e-05
32883,1.426538309344255e-05
32884,1.4265916766036186e-05
32885,1.4266451803716164e-05
32886,1.426698820706003e-05
32887,1.426752597664406e-05
32888,1.4268065113043271e-05
32889,1.4268605616831415e-05
32890,1.4269147488580976e-05
32891,1.4269690728863178e-05
32892,1.4270235338247981e-05
32893,1.4270781317304079e-05
32894,1.4271328666598899e-05
32895,1.4271877386698608e-05
32896,1.4272427478168108e-05
32897,1.4272978941571032e-05
32898,1.4273531777469758e-05
32899,1.4274085986425394e-05
32900,1.4274641568997782e-05
32901,1.4275198525745498e-05
32902,1.4275756857225865e-05
32903,1.4276316563994933e-05
32904,1.4276877646607485e-05
32905,1.4277440105617047e-05
32906,1.427800394157588e-05
32907,1.4278569155034969e-05
32908,1.4279135746544054e-05
32909,1.4279703716651598e-05
32910,1.4280273065904798e-05
32911,1.42808437948496e-05
32912,1.4281415904030666e-05
32913,1.4281989393991415e-05
32914,1.4282564265273986e-05
32915,1.428314051841926e-05
32916,1.4283718153966854e-05
32917,1.4284297172455115e-05
32918,1.428487757442114e-05
32919,1.4285459360400742e-05
32920,1.4286042530928486e-05
32921,1.4286627086537667e-05
32922,1.4287213027760312e-05
32923,1.4287800355127188e-05
32924,1.4288389069167798e-05
32925,1.4288979170410379e-05
32926,1.4289570659381904e-05
32927,1.429016353660808e-05
32928,1.4290757802613357e-05
32929,1.4291353457920912e-05
32930,1.4291950503052659e-05
32931,1.4292548938529254e-05
32932,1.4293148764870086e-05
32933,1.4293749982593273e-05
32934,1.4294352592215677e-05
32935,1.4294956594252895e-05
32936,1.4295561989219256e-05
32937,1.4296168777627824e-05
32938,1.4296776959990404e-05
32939,1.429738653681753e-05
32940,1.4297997508618487e-05
32941,1.4298609875901269e-05
32942,1.4299223639172629e-05
32943,1.429983879893805e-05
32944,1.4300455355701742e-05
32945,1.4301073309966661e-05
32946,1.4301692662234494e-05
32947,1.4302313413005668e-05
32948,1.430293556277934e-05
32949,1.4303559112053405e-05
32950,1.430418406132449e-05
32951,1.430481041108797e-05
32952,1.4305438161837944e-05
32953,1.4306067314067248e-05
32954,1.4306697868267458e-05
32955,1.4307329824928883e-05
32956,1.4307963184540567e-05
32957,1.4308597947590292e-05
32958,1.4309234114564579e-05
32959,1.4309871685948674e-05
32960,1.4310510662226569e-05
32961,1.431115104388099e-05
32962,1.4311792831393389e-05
32963,1.431243602524397e-05
32964,1.431308062591166e-05
32965,1.4313726633874127e-05
32966,1.4314374049607774e-05
32967,1.4315022873587738e-05
32968,1.4315673106287895e-05
32969,1.4316324748180853e-05
32970,1.431697779973796e-05
32971,1.4317632261429298e-05
32972,1.4318288133723682e-05
32973,1.4318945417088662e-05
32974,1.4319604111990532e-05
32975,1.4320264218894314e-05
32976,1.432092573826377e-05
32977,1.4321588670561396e-05
32978,1.4322253016248414e-05
32979,1.4322918775784807e-05
32980,1.4323585949629266e-05
32981,1.4324254538239236e-05
32982,1.4324924542070891e-05
32983,1.4325595961579137e-05
32984,1.4326268797217625e-05
32985,1.4326943049438729e-05
32986,1.4327618718693579e-05
32987,1.4328295805432016e-05
32988,1.4328974310102636e-05
32989,1.432965423315276e-05
32990,1.4330335575028452e-05
32991,1.4331018336174505e-05
32992,1.4331702517034453e-05
32993,1.4332388118050562e-05
32994,1.4333075139663836e-05
32995,1.4333763582314015e-05
32996,1.4334453446439568e-05
32997,1.4335144732477716e-05
32998,1.4335837440864398e-05
32999,1.4336531572034298e-05
33000,1.4337227126420829e-05
33001,1.4337924104456155e-05
33002,1.4338622506571156e-05
33003,1.433932233319546e-05
33004,1.434002358475743e-05
33005,1.4340726261684159e-05
33006,1.4341430364401478e-05
33007,1.434213589333396e-05
33008,1.4342842848904906e-05
33009,1.4343551231536353e-05
33010,1.4344261041649082e-05
33011,1.4344972279662597e-05
33012,1.434568494599515e-05
33013,1.4346399041063718e-05
33014,1.4347114565284028e-05
33015,1.4347831519070523e-05
33016,1.4348549902836397e-05
33017,1.434926971699358e-05
33018,1.4349990961952725e-05
33019,1.4350713638123235e-05
33020,1.4351437745913237e-05
33021,1.4352163285729604e-05
33022,1.4352890257977938e-05
33023,1.435361866306258e-05
33024,1.4354348501386602e-05
33025,1.4355079773351818e-05
33026,1.4355812479358773e-05
33027,1.4356546619806752e-05
33028,1.4357282195093775e-05
33029,1.4358019205616588e-05
33030,1.4358757651770688e-05
33031,1.4359497533950302e-05
33032,1.4360238852548383e-05
33033,1.4360981607956636e-05
33034,1.436172580056549e-05
33035,1.4362471430764115e-05
33036,1.4363218498940413e-05
33037,1.4363967005481026e-05
33038,1.4364716950771329e-05
33039,1.4365468335195434e-05
33040,1.4366221159136188e-05
33041,1.4366975422975175e-05
33042,1.4367731127092709e-05
33043,1.436848827186785e-05
33044,1.4369246857678387e-05
33045,1.4370006884900845e-05
33046,1.4370768353910481e-05
33047,1.4371531265081301e-05
33048,1.4372295618786031e-05
33049,1.4373061415396145e-05
33050,1.4373828655281842e-05
33051,1.4374597338812066e-05
33052,1.4375367466354495e-05
33053,1.4376139038275538e-05
33054,1.437691205494034e-05
33055,1.437768651671279e-05
33056,1.43784624239555e-05
33057,1.437923977702983e-05
33058,1.438001857629587e-05
33059,1.4380798822112444e-05
33060,1.4381580514837115e-05
33061,1.4382363654826183e-05
33062,1.4383148242434676e-05
33063,1.4383934278016367e-05
33064,1.438472176192376e-05
33065,1.4385510694508096e-05
33066,1.438630107611935e-05
33067,1.4387092907106235e-05
33068,1.43878861878162e-05
33069,1.4388680918595424e-05
33070,1.4389477099788833e-05
33071,1.4390274731740078e-05
33072,1.439107381479155e-05
33073,1.4391874349284372e-05
33074,1.4392676335558412e-05
33075,1.4393479773952267e-05
33076,1.4394284664803268e-05
33077,1.4395091008447488e-05
33078,1.4395898805219728e-05
33079,1.4396708055453533e-05
33080,1.4397518759481175e-05
33081,1.439833091763367e-05
33082,1.4399144530240764e-05
33083,1.4399959597630944e-05
33084,1.4400776120131424e-05
33085,1.4401594098068165e-05
33086,1.4402413531765855e-05
33087,1.4403234421547921e-05
33088,1.4404056767736526e-05
33089,1.4404880570652566e-05
33090,1.4405705830615682e-05
33091,1.4406532547944236e-05
33092,1.4407360722955335e-05
33093,1.4408190355964822e-05
33094,1.4409021447287275e-05
33095,1.4409853997236004e-05
33096,1.4410688006123058e-05
33097,1.4411523474259223e-05
33098,1.4412360401954015e-05
33099,1.4413198789515696e-05
33100,1.4414038637251282e-05
33101,1.4414879945467102e-05
33102,1.4415722714469206e-05
33103,1.4416566944563372e-05
33104,1.4417412636055124e-05
33105,1.441825978924972e-05
33106,1.4419108404452151e-05
33107,1.4419958481967145e-05
33108,1.4420810022099174e-05
33109,1.4421663025152435e-05
33110,1.4422517491430867e-05
33111,1.4423373421238146e-05
33112,1.4424230814877681e-05
33113,1.4425089672652621e-05
33114,1.442594999486585e-05
33115,1.4426811781819988e-05
33116,1.4427675033817391e-05
33117,1.4428539751160148e-05
33118,1.4429405934150096e-05
33119,1.4430273583088793e-05
33120,1.4431142698277542e-05
33121,1.4432013280017384e-05
33122,1.4432885328609091e-05
33123,1.4433758844353171e-05
33124,1.443463382754988e-05
33125,1.4435510278499188e-05
33126,1.4436388197500824e-05
33127,1.443726758485424e-05
33128,1.4438148440858632e-05
33129,1.4439030765812924e-05
33130,1.4439914560015781e-05
33131,1.4440799823765604e-05
33132,1.4441686557360537e-05
33133,1.4442574761098441e-05
33134,1.444346443527694e-05
33135,1.4444355580193368e-05
33136,1.4445248196144816e-05
33137,1.44461422834281e-05
33138,1.4447037842339775e-05
33139,1.4447934873176134e-05
33140,1.4448833376233204e-05
33141,1.4449733351806746e-05
33142,1.4450634800192267e-05
33143,1.4451537721684998e-05
33144,1.4452442116579915e-05
33145,1.4453347985171727e-05
33146,1.4454255327754881e-05
33147,1.4455164144623556e-05
33148,1.4456074436071671e-05
33149,1.4456986202392882e-05
33150,1.4457899443880582e-05
33151,1.4458814160827895e-05
33152,1.4459730353527688e-05
33153,1.4460648022272555e-05
33154,1.4461567167354839e-05
33155,1.4462487789066609e-05
33156,1.4463409887699674e-05
33157,1.4464333463545582e-05
33158,1.4465258516895609e-05
33159,1.446618504804078e-05
33160,1.4467113057271843e-05
33161,1.4468042544879291e-05
33162,1.4468973511153351e-05
33163,1.4469905956383986e-05
33164,1.4470839880860896e-05
33165,1.4471775284873515e-05
33166,1.4472712168711017e-05
33167,1.447365053266231e-05
33168,1.4474590377016036e-05
33169,1.447553170206058e-05
33170,1.4476474508084058e-05
33171,1.4477418795374323e-05
33172,1.4478364564218963e-05
33173,1.4479311814905307e-05
33174,1.448026054772042e-05
33175,1.4481210762951095e-05
33176,1.4482162460883869e-05
33177,1.4483115641805017e-05
33178,1.4484070306000546e-05
33179,1.4485026453756198e-05
33180,1.4485984085357451e-05
33181,1.4486943201089524e-05
33182,1.4487903801237376e-05
33183,1.4488865886085688e-05
33184,1.4489829455918891e-05
33185,1.4490794511021146e-05
33186,1.449176105167635e-05
33187,1.4492729078168136e-05
33188,1.449369859077988e-05
33189,1.4494669589794685e-05
33190,1.4495642075495397e-05
33191,1.4496616048164594e-05
33192,1.4497591508084596e-05
33193,1.4498568455537451e-05
33194,1.449954689080495e-05
33195,1.4500526814168622e-05
33196,1.450150822590972e-05
33197,1.4502491126309246e-05
33198,1.4503475515647938e-05
33199,1.450446139420626e-05
33200,1.4505448762264424e-05
33201,1.4506437620102372e-05
33202,1.4507427967999779e-05
33203,1.4508419806236066e-05
33204,1.450941313509038e-05
33205,1.4510407954841619e-05
33206,1.4511404265768397e-05
33207,1.4512402068149082e-05
33208,1.4513401362261763e-05
33209,1.4514402148384284e-05
33210,1.4515404426794207e-05
33211,1.4516408197768843e-05
33212,1.4517413461585233e-05
33213,1.4518420218520153e-05
33214,1.4519428468850123e-05
33215,1.4520438212851394e-05
33216,1.4521449450799949e-05
33217,1.4522462182971519e-05
33218,1.4523476409641554e-05
33219,1.4524492131085263e-05
33220,1.4525509347577573e-05
33221,1.4526528059393155e-05
33222,1.452754826680641e-05
33223,1.4528569970091487e-05
33224,1.4529593169522258e-05
33225,1.4530617865372347e-05
33226,1.4531644057915092e-05
33227,1.453267174742359e-05
33228,1.453370093417066e-05
33229,1.4534731618428866e-05
33230,1.45357638004705e-05
33231,1.4536797480567596e-05
33232,1.4537832658991923e-05
33233,1.453886933601499e-05
33234,1.4539907511908031e-05
33235,1.4540947186942028e-05
33236,1.4541988361387694e-05
33237,1.4543031035515483e-05
33238,1.4544075209595577e-05
33239,1.4545120883897904e-05
33240,1.4546168058692113e-05
33241,1.4547216734247614e-05
33242,1.454826691083353e-05
33243,1.4549318588718731e-05
33244,1.4550371768171821e-05
33245,1.4551426449461146e-05
33246,1.4552482632854777e-05
33247,1.4553540318620527e-05
33248,1.455459950702595e-05
33249,1.4555660198338334e-05
33250,1.4556722392824696e-05
33251,1.4557786090751798e-05
33252,1.4558851292386134e-05
33253,1.455991799799394e-05
33254,1.4560986207841174e-05
33255,1.456205592219355e-05
33256,1.4563127141316502e-05
33257,1.4564199865475208e-05
33258,1.4565274094934587e-05
33259,1.4566349829959278e-05
33260,1.4567427070813677e-05
33261,1.4568505817761897e-05
33262,1.4569586071067804e-05
33263,1.4570667830994987e-05
33264,1.457175109780678e-05
33265,1.457283587176625e-05
33266,1.4573922153136196e-05
33267,1.4575009942179164e-05
33268,1.457609923915743e-05
33269,1.4577190044333002e-05
33270,1.4578282357967631e-05
33271,1.457937618032281e-05
33272,1.4580471511660758e-05
33273,1.4581568352246505e-05
33274,1.4582666702348145e-05
33275,1.4583766562236848e-05
33276,1.4584867932186853e-05
33277,1.4585970812475462e-05
33278,1.4587075203383052e-05
33279,1.4588181105193074e-05
33280,1.458928851819204e-05
33281,1.4590397442669535e-05
33282,1.4591507878918213e-05
33283,1.4592619827233801e-05
33284,1.4593733287915097e-05
33285,1.4594848261263954e-05
33286,1.4595964747585315e-05
33287,1.459708274718718e-05
33288,1.459820226038062e-05
33289,1.4599323287479781e-05
33290,1.4600445828801872e-05
33291,1.4601569884667181e-05
33292,1.4602695455399051e-05
33293,1.460382254132391e-05
33294,1.4604951142771243e-05
33295,1.4606081260073613e-05
33296,1.4607212893566655e-05
33297,1.4608346043589059e-05
33298,1.4609480710482601e-05
33299,1.461061689459212e-05
33300,1.4611754596265523e-05
33301,1.4612893815853788e-05
33302,1.4614034553710963e-05
33303,1.4615176810194168e-05
33304,1.4616320585663588e-05
33305,1.461746588048248e-05
33306,1.4618612695017173e-05
33307,1.4619761029637058e-05
33308,1.4620910884714607e-05
33309,1.4622062260625353e-05
33310,1.46232151577479e-05
33311,1.4624369576463922e-05
33312,1.462552551715817e-05
33313,1.4626682980218454e-05
33314,1.4627841966035655e-05
33315,1.462900247500373e-05
33316,1.4630164507519698e-05
33317,1.4631328063983656e-05
33318,1.4632493144798771e-05
33319,1.4633659750371265e-05
33320,1.4634827881110446e-05
