T,Pro
52985,9.44958301849133e-06
52986,9.449576695772835e-06
52987,9.449570968602958e-06
52988,9.449565837795404e-06
52989,9.449561304163878e-06
52990,9.449557368522083e-06
52991,9.449554031683729e-06
52992,9.449551294462518e-06
52993,9.449549157672155e-06
52994,9.449547622126352e-06
52995,9.449546688638802e-06
52996,9.44954635802322e-06
52997,9.449546631093306e-06
52998,9.449547508662772e-06
52999,9.449548991545316e-06
53000,9.449551080554649e-06
53001,9.44955377650447e-06
53002,9.449557080208488e-06
53003,9.449560992480411e-06
53004,9.44956551413394e-06
53005,9.449570645982782e-06
53006,9.449576388840642e-06
53007,9.449582743521224e-06
53008,9.449589710838232e-06
53009,9.449597291605382e-06
53010,9.449605486636366e-06
53011,9.449614296744895e-06
53012,9.449623722744675e-06
53013,9.449633765449407e-06
53014,9.4496444256728e-06
53015,9.44965570422856e-06
53016,9.449667601930391e-06
53017,9.449680119591996e-06
53018,9.449693258027086e-06
53019,9.449707018049358e-06
53020,9.449721400472525e-06
53021,9.44973640611029e-06
53022,9.449752035776353e-06
53023,9.44976829028443e-06
53024,9.449785170448216e-06
53025,9.449802677081422e-06
53026,9.449820810997752e-06
53027,9.44983957301091e-06
53028,9.4498589639346e-06
53029,9.449878984582533e-06
53030,9.44989963576841e-06
53031,9.449920918305939e-06
53032,9.449942833008822e-06
53033,9.449965380690764e-06
53034,9.449988562165474e-06
53035,9.450012378246656e-06
53036,9.450036829748013e-06
53037,9.450061917483252e-06
53038,9.450087642266079e-06
53039,9.450114004910195e-06
53040,9.450141006229314e-06
53041,9.450168647037136e-06
53042,9.450196928147362e-06
53043,9.450225850373701e-06
53044,9.450255414529863e-06
53045,9.450285621429546e-06
53046,9.450316471886462e-06
53047,9.450347966714312e-06
53048,9.450380106726799e-06
53049,9.450412892737635e-06
53050,9.45044632556052e-06
